Fecha;Hora;Documento;Cliente;Nombre;Tipodoc;Usuario;Accion;Estado
20150603;1335;796759;308745;DIAGEO URUGUAY S.A.;1;rpazos;45;88
20150603;1335;796759;308745;DIAGEO URUGUAY S.A.;1;rpazos;20;88
20150603;1335;796759;308745;DIAGEO URUGUAY S.A.;1;rpazos;21;68
20150604;1033;796986;308745;DIAGEO URUGUAY S.A.;1;rpazos;1;88
20150604;1034;796986;308745;DIAGEO URUGUAY S.A.;1;rpazos;2;88
20150604;1034;796986;308745;DIAGEO URUGUAY S.A.;1;rpazos;45;88
20150604;1034;796986;308745;DIAGEO URUGUAY S.A.;1;rpazos;20;88
20150604;1034;796986;308745;DIAGEO URUGUAY S.A.;1;rpazos;21;68
20150604;1058;796988;308745;DIAGEO URUGUAY S.A.;1;rpazos;1;1
20150604;1059;796988;308745;DIAGEO URUGUAY S.A.;1;rpazos;2;1
20150604;1059;796988;308745;DIAGEO URUGUAY S.A.;1;rpazos;45;1
20150604;1100;796988;308745;DIAGEO URUGUAY S.A.;1;rpazos;27;88
20150604;1100;796988;308745;DIAGEO URUGUAY S.A.;1;rpazos;20;88
20150604;1100;796988;308745;DIAGEO URUGUAY S.A.;1;rpazos;21;68
20150611;1335;798108;308745;DIAGEO URUGUAY S.A.;1;rpazos;1;88
20150611;1346;798108;308745;DIAGEO URUGUAY S.A.;1;sbengoa;2;88
20150611;1335;798111;308745;DIAGEO URUGUAY S.A.;1;rpazos;1;88
20150611;1347;798111;308745;DIAGEO URUGUAY S.A.;1;rpazos;45;88
20150611;1348;798108;308745;DIAGEO URUGUAY S.A.;1;rpazos;45;88
20150611;1355;798111;308745;DIAGEO URUGUAY S.A.;1;rgonzale;2;88
20150611;1527;798141;308745;DIAGEO URUGUAY S.A.;1;rpazos;1;1
20150611;1527;798142;308745;DIAGEO URUGUAY S.A.;1;rpazos;1;1
20150611;1529;798141;308745;DIAGEO URUGUAY S.A.;1;rpazos;2;1
20150611;1529;798142;308745;DIAGEO URUGUAY S.A.;1;rpazos;2;1
20150611;1529;798141;308745;DIAGEO URUGUAY S.A.;1;rpazos;45;1
20150611;1529;798142;308745;DIAGEO URUGUAY S.A.;1;rpazos;45;1
20150611;1529;798141;308745;DIAGEO URUGUAY S.A.;1;rpazos;27;88
20150611;1529;798142;308745;DIAGEO URUGUAY S.A.;1;rpazos;27;88
20150611;1529;798141;308745;DIAGEO URUGUAY S.A.;1;rpazos;20;88
20150611;1529;798142;308745;DIAGEO URUGUAY S.A.;1;rpazos;20;88
20150611;1529;798108;308745;DIAGEO URUGUAY S.A.;1;rpazos;20;88
20150611;1529;798111;308745;DIAGEO URUGUAY S.A.;1;rpazos;20;88
20150611;1530;798141;308745;DIAGEO URUGUAY S.A.;1;rpazos;21;68
20150611;1530;798142;308745;DIAGEO URUGUAY S.A.;1;rpazos;21;68
20150611;1530;798108;308745;DIAGEO URUGUAY S.A.;1;rpazos;21;68
20150611;1530;798111;308745;DIAGEO URUGUAY S.A.;1;rpazos;21;68
20150616;722;798601;308745;DIAGEO URUGUAY S.A.;1;rpazos;1;88
20150616;722;798602;308745;DIAGEO URUGUAY S.A.;1;rpazos;1;88
20150616;725;798601;308745;DIAGEO URUGUAY S.A.;1;rpazos;2;88
20150616;725;798602;308745;DIAGEO URUGUAY S.A.;1;rpazos;2;88
20150616;725;798601;308745;DIAGEO URUGUAY S.A.;1;rpazos;45;88
20150616;725;798602;308745;DIAGEO URUGUAY S.A.;1;rpazos;45;88
20150616;725;798601;308745;DIAGEO URUGUAY S.A.;1;rpazos;20;88
20150616;725;798602;308745;DIAGEO URUGUAY S.A.;1;rpazos;20;88
20150616;725;798601;308745;DIAGEO URUGUAY S.A.;1;rpazos;21;68
20150616;725;798602;308745;DIAGEO URUGUAY S.A.;1;rpazos;21;68
20150617;1102;799015;308745;DIAGEO URUGUAY S.A.;1;rpazos;1;1
20150617;1103;799015;308745;DIAGEO URUGUAY S.A.;1;rpazos;2;1
20150617;1103;799015;308745;DIAGEO URUGUAY S.A.;1;rpazos;27;88
20150617;1104;799015;308745;DIAGEO URUGUAY S.A.;1;rpazos;45;88
20150617;1104;799015;308745;DIAGEO URUGUAY S.A.;1;rpazos;20;88
20150617;1104;799015;308745;DIAGEO URUGUAY S.A.;1;rpazos;21;68
20150623;1448;799948;308745;DIAGEO URUGUAY S.A.;1;rpazos;1;88
20150623;1449;799948;308745;DIAGEO URUGUAY S.A.;1;rpazos;2;88
20150623;1449;799948;308745;DIAGEO URUGUAY S.A.;1;rpazos;45;88
20150623;1449;799948;308745;DIAGEO URUGUAY S.A.;1;rpazos;20;88
20150623;1449;799948;308745;DIAGEO URUGUAY S.A.;1;rpazos;21;68
20150623;1520;799959;308745;DIAGEO URUGUAY S.A.;1;rpazos;1;1
20150623;1523;799959;308745;DIAGEO URUGUAY S.A.;1;rpazos;2;1
20150623;1523;799959;308745;DIAGEO URUGUAY S.A.;1;rpazos;27;88
20150623;1523;799959;308745;DIAGEO URUGUAY S.A.;1;rpazos;45;88
20150623;1530;799959;308745;DIAGEO URUGUAY S.A.;1;rpazos;20;88
20150623;1530;799959;308745;DIAGEO URUGUAY S.A.;1;rpazos;21;68
20150624;1149;800182;308745;DIAGEO URUGUAY S.A.;1;rpazos;1;1
20150624;1149;800183;308745;DIAGEO URUGUAY S.A.;1;rpazos;1;1
20150624;1149;800184;308745;DIAGEO URUGUAY S.A.;1;rpazos;1;1
20150624;1150;800182;308745;DIAGEO URUGUAY S.A.;1;rgonzale;2;1
20150624;1150;800183;308745;DIAGEO URUGUAY S.A.;1;rgonzale;2;1
20150624;1150;800184;308745;DIAGEO URUGUAY S.A.;1;rgonzale;2;1
20150624;1151;800184;308745;DIAGEO URUGUAY S.A.;1;rpazos;27;88
20150624;1151;800183;308745;DIAGEO URUGUAY S.A.;1;rpazos;27;88
20150624;1151;800182;308745;DIAGEO URUGUAY S.A.;1;rpazos;27;88
20150624;1151;800184;308745;DIAGEO URUGUAY S.A.;1;rpazos;45;88
20150624;1152;800182;308745;DIAGEO URUGUAY S.A.;1;rpazos;45;88
20150624;1152;800183;308745;DIAGEO URUGUAY S.A.;1;rpazos;45;88
20150624;1152;800183;308745;DIAGEO URUGUAY S.A.;1;rpazos;20;88
20150624;1152;800184;308745;DIAGEO URUGUAY S.A.;1;rpazos;20;88
20150624;1152;800182;308745;DIAGEO URUGUAY S.A.;1;rpazos;20;88
20150624;1153;800183;308745;DIAGEO URUGUAY S.A.;1;rpazos;21;68
20150624;1153;800184;308745;DIAGEO URUGUAY S.A.;1;rpazos;21;68
20150624;1153;800182;308745;DIAGEO URUGUAY S.A.;1;rpazos;21;68
20150624;1521;800259;308745;DIAGEO URUGUAY S.A.;1;rpazos;1;88
20150624;1523;800259;308745;DIAGEO URUGUAY S.A.;1;rpazos;2;88
20150624;1523;800259;308745;DIAGEO URUGUAY S.A.;1;rpazos;45;88
20150624;1524;800259;308745;DIAGEO URUGUAY S.A.;1;rpazos;20;88
20150624;1524;800259;308745;DIAGEO URUGUAY S.A.;1;rpazos;21;68
20150624;1532;800262;308745;DIAGEO URUGUAY S.A.;1;rpazos;1;1
20150624;1534;800262;308745;DIAGEO URUGUAY S.A.;1;rpazos;45;1
20150624;1534;800262;308745;DIAGEO URUGUAY S.A.;1;rpazos;2;1
20150624;1534;800262;308745;DIAGEO URUGUAY S.A.;1;rpazos;27;88
20150624;1534;800262;308745;DIAGEO URUGUAY S.A.;1;rpazos;20;88
20150624;1535;800262;308745;DIAGEO URUGUAY S.A.;1;rpazos;21;68
20150625;1146;800422;308745;DIAGEO URUGUAY S.A.;1;rpazos;1;88
20150625;1146;800423;308745;DIAGEO URUGUAY S.A.;1;rpazos;1;88
20150625;1148;800422;308745;DIAGEO URUGUAY S.A.;1;rpazos;2;88
20150625;1148;800423;308745;DIAGEO URUGUAY S.A.;1;rpazos;2;88
20150625;1148;800422;308745;DIAGEO URUGUAY S.A.;1;rpazos;45;88
20150625;1148;800423;308745;DIAGEO URUGUAY S.A.;1;rpazos;45;88
20150625;1148;800422;308745;DIAGEO URUGUAY S.A.;1;rpazos;20;88
20150625;1148;800423;308745;DIAGEO URUGUAY S.A.;1;rpazos;20;88
20150625;1149;800422;308745;DIAGEO URUGUAY S.A.;1;rpazos;21;68
20150625;1149;800423;308745;DIAGEO URUGUAY S.A.;1;rpazos;21;68
20150603;903;796638;300074;PROMOCIONES MERISANT;1;sbengoa;1;1
20150603;904;796638;300074;PROMOCIONES MERISANT;1;sbengoa;2;1
20150603;904;796638;300074;PROMOCIONES MERISANT;1;sbengoa;9;29
20150603;905;796638;300074;PROMOCIONES MERISANT;1;Cron;17;49
20150603;1154;796638;300074;PROMOCIONES MERISANT;1;Cron;19;59
20150603;1154;796638;300074;PROMOCIONES MERISANT;1;Cron;20;59
20150603;1154;796638;300074;PROMOCIONES MERISANT;1;amartucc;21;69
20150603;1302;796042;300074;PROMOCIONES MERISANT;1;Cron;19;59
20150603;1302;796042;300074;PROMOCIONES MERISANT;1;Cron;20;59
20150603;1304;796042;300074;PROMOCIONES MERISANT;1;amartucc;21;69
20150603;1446;796785;300074;PROMOCIONES MERISANT;1;jalonso;1;1
20150603;1446;796786;300074;PROMOCIONES MERISANT;1;jalonso;1;1
20150603;1448;796785;300074;PROMOCIONES MERISANT;1;jalonso;2;1
20150603;1448;796786;300074;PROMOCIONES MERISANT;1;jalonso;2;1
20150603;1449;796785;300074;PROMOCIONES MERISANT;1;jalonso;9;29
20150603;1450;796786;300074;PROMOCIONES MERISANT;1;jalonso;9;29
20150603;1450;796785;300074;PROMOCIONES MERISANT;1;Cron;17;49
20150603;1450;796786;300074;PROMOCIONES MERISANT;1;Cron;17;49
20150608;1118;796785;300074;PROMOCIONES MERISANT;1;Cron;19;59
20150608;1118;796785;300074;PROMOCIONES MERISANT;1;Cron;20;59
20150608;1118;796786;300074;PROMOCIONES MERISANT;1;Cron;19;59
20150608;1118;796786;300074;PROMOCIONES MERISANT;1;Cron;20;59
20150608;1120;796785;300074;PROMOCIONES MERISANT;1;amartucc;21;69
20150608;1121;796786;300074;PROMOCIONES MERISANT;1;amartucc;21;69
20150615;1518;798568;300074;PROMOCIONES MERISANT;1;rgonzale;1;1
20150615;1525;798568;300074;PROMOCIONES MERISANT;1;rgonzale;2;1
20150615;1525;798568;300074;PROMOCIONES MERISANT;1;rgonzale;9;29
20150615;1526;798568;300074;PROMOCIONES MERISANT;1;Cron;17;49
20150616;838;798568;300074;PROMOCIONES MERISANT;1;Cron;19;59
20150616;838;798568;300074;PROMOCIONES MERISANT;1;Cron;20;59
20150616;850;798568;300074;PROMOCIONES MERISANT;1;amartucc;21;69
20150623;1451;799949;300074;PROMOCIONES MERISANT;1;jalonso;1;1
20150623;1456;799949;300074;PROMOCIONES MERISANT;1;jalonso;2;1
20150623;1456;799949;300074;PROMOCIONES MERISANT;1;jalonso;9;29
20150623;1457;799949;300074;PROMOCIONES MERISANT;1;Cron;17;49
20150624;913;799949;300074;PROMOCIONES MERISANT;1;Cron;19;59
20150624;913;799949;300074;PROMOCIONES MERISANT;1;Cron;20;59
20150624;947;799949;300074;PROMOCIONES MERISANT;1;amartucc;21;69
20150624;1627;800268;300074;PROMOCIONES MERISANT;1;sbengoa;1;1
20150624;1628;800268;300074;PROMOCIONES MERISANT;1;sbengoa;2;1
20150624;1629;800268;300074;PROMOCIONES MERISANT;1;sbengoa;9;29
20150624;1630;800268;300074;PROMOCIONES MERISANT;1;Cron;17;49
20150624;1647;800268;300074;PROMOCIONES MERISANT;1;Cron;19;59
20150624;1647;800268;300074;PROMOCIONES MERISANT;1;Cron;20;59
20150624;1646;800268;300074;PROMOCIONES MERISANT;1;amartucc;21;69
20150625;845;800366;300074;PROMOCIONES MERISANT;1;sbengoa;1;1
20150625;847;800366;300074;PROMOCIONES MERISANT;1;sbengoa;4;1
20150625;847;800366;300074;PROMOCIONES MERISANT;1;sbengoa;9;19
20150625;847;800366;300074;PROMOCIONES MERISANT;1;sbengoa;2;19
20150625;847;800366;300074;PROMOCIONES MERISANT;1;sbengoa;10;1
20150625;847;800366;300074;PROMOCIONES MERISANT;1;sbengoa;9;29
20150625;848;800366;300074;PROMOCIONES MERISANT;1;Cron;17;49
20150625;915;800366;300074;PROMOCIONES MERISANT;1;Cron;19;59
20150625;915;800366;300074;PROMOCIONES MERISANT;1;Cron;20;59
20150625;917;800366;300074;PROMOCIONES MERISANT;1;amartucc;21;69
20150629;1601;800953;300074;PROMOCIONES MERISANT;1;jalonso;1;1
20150629;1612;800953;300074;PROMOCIONES MERISANT;1;rgonzale;2;1
20150629;1659;800953;300074;PROMOCIONES MERISANT;1;rgonzale;9;29
20150629;1700;800953;300074;PROMOCIONES MERISANT;1;Cron;17;49
20150630;1147;800953;300074;PROMOCIONES MERISANT;1;Cron;19;59
20150630;1147;800953;300074;PROMOCIONES MERISANT;1;Cron;20;59
20150630;1151;800953;300074;PROMOCIONES MERISANT;1;amartucc;21;69
20150701;1501;801307;300074;PROMOCIONES MERISANT;1;jalonso;1;1
20150701;1503;801307;300074;PROMOCIONES MERISANT;1;jalonso;2;1
20150701;1503;801307;300074;PROMOCIONES MERISANT;1;jalonso;9;29
20150701;1504;801307;300074;PROMOCIONES MERISANT;1;Cron;17;49
20150702;841;801307;300074;PROMOCIONES MERISANT;1;Cron;19;59
20150702;841;801307;300074;PROMOCIONES MERISANT;1;Cron;20;59
20150702;842;801307;300074;PROMOCIONES MERISANT;1;amartucc;21;69
20150708;1609;802501;300074;PROMOCIONES MERISANT;1;sbengoa;1;1
20150708;1610;802501;300074;PROMOCIONES MERISANT;1;sbengoa;2;1
20150708;1610;802501;300074;PROMOCIONES MERISANT;1;sbengoa;9;29
20150708;1611;802501;300074;PROMOCIONES MERISANT;1;Cron;17;49
20150709;837;802501;300074;PROMOCIONES MERISANT;1;Cron;19;59
20150709;837;802501;300074;PROMOCIONES MERISANT;1;Cron;20;59
20150709;844;802501;300074;PROMOCIONES MERISANT;1;amartucc;21;69
20150611;1516;798140;300421;ATLANTIS S.A.;1;rpazos;1;88
20150611;1516;798140;300421;ATLANTIS S.A.;1;rpazos;2;88
20150611;1517;798140;300421;ATLANTIS S.A.;1;rpazos;4;88
20150611;1517;798140;300421;ATLANTIS S.A.;1;rpazos;45;88
20150611;1517;798140;300421;ATLANTIS S.A.;1;rpazos;20;88
20150611;1517;798140;300421;ATLANTIS S.A.;1;rpazos;21;68
20150630;1537;801156;300421;ATLANTIS S.A.;1;rpazos;1;88
20150630;1537;801156;300421;ATLANTIS S.A.;1;rpazos;2;88
20150630;1538;801156;300421;ATLANTIS S.A.;1;rpazos;45;88
20150630;1538;801156;300421;ATLANTIS S.A.;1;rpazos;20;88
20150630;1538;801156;300421;ATLANTIS S.A.;1;rpazos;21;68
20150609;1301;797622;300640;OLGA GONZALEZ-LAVADERO CAIROLI;1;jalonso;1;1
20150609;1302;797622;300640;OLGA GONZALEZ-LAVADERO CAIROLI;1;jalonso;2;1
20150609;1302;797622;300640;OLGA GONZALEZ-LAVADERO CAIROLI;1;jalonso;4;1
20150609;1302;797622;300640;OLGA GONZALEZ-LAVADERO CAIROLI;1;jalonso;9;29
20150609;1303;797622;300640;OLGA GONZALEZ-LAVADERO CAIROLI;1;Cron;17;49
20150609;1452;797622;300640;OLGA GONZALEZ-LAVADERO CAIROLI;1;Cron;19;59
20150609;1452;797622;300640;OLGA GONZALEZ-LAVADERO CAIROLI;1;Cron;20;59
20150609;1503;797622;300640;OLGA GONZALEZ-LAVADERO CAIROLI;1;amartucc;21;69
20150604;1425;797012;303235;GANISOL S.A.;1;jalonso;1;1
20150604;1426;797012;303235;GANISOL S.A.;1;jalonso;2;1
20150604;1426;797012;303235;GANISOL S.A.;1;jalonso;9;29
20150604;1427;797012;303235;GANISOL S.A.;1;Cron;17;49
20150605;1406;797012;303235;GANISOL S.A.;1;Cron;19;59
20150605;1406;797012;303235;GANISOL S.A.;1;Cron;20;59
20150605;1407;797012;303235;GANISOL S.A.;1;amartucc;21;69
20150624;1007;800131;303235;GANISOL S.A.;1;jalonso;1;1
20150624;1007;800131;303235;GANISOL S.A.;1;jalonso;2;1
20150624;1007;800131;303235;GANISOL S.A.;1;jalonso;9;29
20150624;1008;800131;303235;GANISOL S.A.;1;Cron;17;49
20150624;1601;800131;303235;GANISOL S.A.;1;Cron;19;59
20150624;1601;800131;303235;GANISOL S.A.;1;Cron;20;59
20150624;1603;800131;303235;GANISOL S.A.;1;amartucc;21;69
20150601;952;796150;304660;JULIO CESAR LESTIDO S.A.;1;rgonzale;1;1
20150601;953;796150;304660;JULIO CESAR LESTIDO S.A.;1;rgonzale;2;1
20150601;953;796150;304660;JULIO CESAR LESTIDO S.A.;1;rgonzale;9;29
20150601;954;796150;304660;JULIO CESAR LESTIDO S.A.;1;Cron;17;49
20150601;1356;796150;304660;JULIO CESAR LESTIDO S.A.;1;Cron;19;59
20150601;1356;796150;304660;JULIO CESAR LESTIDO S.A.;1;Cron;20;59
20150601;1431;796150;304660;JULIO CESAR LESTIDO S.A.;1;amartucc;21;69
20150608;906;797263;304660;JULIO CESAR LESTIDO S.A.;1;rgonzale;1;1
20150608;909;797263;304660;JULIO CESAR LESTIDO S.A.;1;rgonzale;2;1
20150608;909;797263;304660;JULIO CESAR LESTIDO S.A.;1;rgonzale;9;29
20150608;910;797263;304660;JULIO CESAR LESTIDO S.A.;1;Cron;17;49
20150608;1206;797263;304660;JULIO CESAR LESTIDO S.A.;1;Cron;19;59
20150608;1206;797263;304660;JULIO CESAR LESTIDO S.A.;1;Cron;20;59
20150608;1246;797263;304660;JULIO CESAR LESTIDO S.A.;1;amartucc;21;69
20150610;1434;797914;304660;JULIO CESAR LESTIDO S.A.;1;rgonzale;1;1
20150610;1458;797914;304660;JULIO CESAR LESTIDO S.A.;1;rgonzale;2;1
20150610;1459;797914;304660;JULIO CESAR LESTIDO S.A.;1;rgonzale;9;29
20150610;1500;797914;304660;JULIO CESAR LESTIDO S.A.;1;Cron;17;49
20150611;1428;797914;304660;JULIO CESAR LESTIDO S.A.;1;Cron;19;59
20150611;1428;797914;304660;JULIO CESAR LESTIDO S.A.;1;Cron;20;59
20150611;1439;797914;304660;JULIO CESAR LESTIDO S.A.;1;amartucc;21;69
20150629;814;800714;304660;JULIO CESAR LESTIDO S.A.;1;rgonzale;1;1
20150629;830;800714;304660;JULIO CESAR LESTIDO S.A.;1;rgonzale;2;1
20150629;837;800714;304660;JULIO CESAR LESTIDO S.A.;1;rgonzale;9;29
20150629;838;800714;304660;JULIO CESAR LESTIDO S.A.;1;Cron;17;49
20150629;1253;800714;304660;JULIO CESAR LESTIDO S.A.;1;Cron;19;59
20150629;1253;800714;304660;JULIO CESAR LESTIDO S.A.;1;Cron;20;59
20150629;1255;800714;304660;JULIO CESAR LESTIDO S.A.;1;amartucc;21;69
20150702;759;801429;304660;JULIO CESAR LESTIDO S.A.;1;rgonzale;1;1
20150702;800;801429;304660;JULIO CESAR LESTIDO S.A.;1;rgonzale;2;1
20150702;800;801429;304660;JULIO CESAR LESTIDO S.A.;1;rgonzale;9;29
20150702;801;801429;304660;JULIO CESAR LESTIDO S.A.;1;Cron;17;49
20150702;1613;801429;304660;JULIO CESAR LESTIDO S.A.;1;Cron;19;59
20150702;1613;801429;304660;JULIO CESAR LESTIDO S.A.;1;Cron;20;59
20150702;1617;801429;304660;JULIO CESAR LESTIDO S.A.;1;amartucc;21;69
20150708;1359;802442;304660;JULIO CESAR LESTIDO S.A.;1;rgonzale;1;1
20150708;1401;802442;304660;JULIO CESAR LESTIDO S.A.;1;rgonzale;2;1
20150708;1401;802442;304660;JULIO CESAR LESTIDO S.A.;1;rgonzale;9;29
20150708;1403;802442;304660;JULIO CESAR LESTIDO S.A.;1;Cron;17;49
20150708;1531;802442;304660;JULIO CESAR LESTIDO S.A.;1;Cron;19;59
20150708;1531;802442;304660;JULIO CESAR LESTIDO S.A.;1;Cron;20;59
20150708;1540;802442;304660;JULIO CESAR LESTIDO S.A.;1;amartucc;21;69
20150622;1348;799652;331255;LEDABAL S.A.;1;NESTLE;1;1
20150622;1348;799653;331255;LEDABAL S.A.;1;NESTLE;1;1
20150622;1348;799654;331255;LEDABAL S.A.;1;NESTLE;1;1
20150622;1348;799652;331255;LEDABAL S.A.;1;jalonso;2;1
20150622;1348;799653;331255;LEDABAL S.A.;1;jalonso;2;1
20150622;1348;799654;331255;LEDABAL S.A.;1;jalonso;2;1
20150622;1350;799652;331255;LEDABAL S.A.;1;jalonso;9;19
20150622;1350;799653;331255;LEDABAL S.A.;1;jalonso;9;19
20150622;1350;799654;331255;LEDABAL S.A.;1;jalonso;9;19
20150622;1516;799652;331255;LEDABAL S.A.;1;mesteva;14;29
20150622;1516;799653;331255;LEDABAL S.A.;1;mesteva;14;29
20150622;1516;799654;331255;LEDABAL S.A.;1;mesteva;14;29
20150622;1517;799652;331255;LEDABAL S.A.;1;Cron;17;49
20150622;1517;799653;331255;LEDABAL S.A.;1;Cron;17;49
20150622;1517;799654;331255;LEDABAL S.A.;1;Cron;17;49
20150625;1323;799652;331255;LEDABAL S.A.;1;Cron;19;59
20150625;1323;799652;331255;LEDABAL S.A.;1;Cron;20;59
20150625;1323;799653;331255;LEDABAL S.A.;1;Cron;19;59
20150625;1323;799653;331255;LEDABAL S.A.;1;Cron;20;59
20150625;1323;799654;331255;LEDABAL S.A.;1;Cron;19;59
20150625;1323;799654;331255;LEDABAL S.A.;1;Cron;20;59
20150625;1324;799652;331255;LEDABAL S.A.;1;amartucc;21;69
20150625;1324;799653;331255;LEDABAL S.A.;1;amartucc;21;69
20150625;1324;799654;331255;LEDABAL S.A.;1;amartucc;21;69
20150602;1048;796470;340013;CADIZ SRL.;1;NESTLE;1;1
20150602;1051;796470;340013;CADIZ SRL.;1;rgonzale;2;1
20150602;1051;796470;340013;CADIZ SRL.;1;rgonzale;9;29
20150602;1052;796470;340013;CADIZ SRL.;1;Cron;17;49
20150602;1344;796470;340013;CADIZ SRL.;1;Cron;19;59
20150602;1344;796470;340013;CADIZ SRL.;1;Cron;20;59
20150602;1407;796470;340013;CADIZ SRL.;1;amartucc;21;69
20150608;1253;797322;340013;CADIZ SRL.;1;rgonzale;1;1
20150608;1253;797322;340013;CADIZ SRL.;1;rgonzale;2;1
20150608;1254;797322;340013;CADIZ SRL.;1;rgonzale;9;29
20150608;1255;797322;340013;CADIZ SRL.;1;Cron;17;49
20150609;1354;797322;340013;CADIZ SRL.;1;Cron;19;59
20150609;1354;797322;340013;CADIZ SRL.;1;Cron;20;59
20150609;1430;797322;340013;CADIZ SRL.;1;amartucc;21;69
20150622;1348;799651;340013;CADIZ SRL.;1;NESTLE;1;1
20150622;1348;799651;340013;CADIZ SRL.;1;jalonso;2;1
20150622;1348;799651;340013;CADIZ SRL.;1;jalonso;9;29
20150622;1349;799651;340013;CADIZ SRL.;1;Cron;17;49
20150623;1411;799651;340013;CADIZ SRL.;1;Cron;19;59
20150623;1411;799651;340013;CADIZ SRL.;1;Cron;20;59
20150623;1443;799651;340013;CADIZ SRL.;1;amartucc;21;69
20150603;1039;796714;340057;LA AVENIDA S.R.L.;1;NESTLE;1;1
20150603;1039;796714;340057;LA AVENIDA S.R.L.;1;sbengoa;2;1
20150603;1040;796714;340057;LA AVENIDA S.R.L.;1;sbengoa;9;19
20150603;1100;796714;340057;LA AVENIDA S.R.L.;1;calzaga;14;29
20150603;1101;796714;340057;LA AVENIDA S.R.L.;1;Cron;17;49
20150603;1350;796714;340057;LA AVENIDA S.R.L.;1;Cron;19;59
20150603;1350;796714;340057;LA AVENIDA S.R.L.;1;Cron;20;59
20150603;1438;796714;340057;LA AVENIDA S.R.L.;1;amartucc;21;69
20150610;1202;797865;340057;LA AVENIDA S.R.L.;1;NESTLE;1;1
20150610;1202;797865;340057;LA AVENIDA S.R.L.;1;sbengoa;2;1
20150610;1202;797865;340057;LA AVENIDA S.R.L.;1;sbengoa;9;19
20150610;1213;797865;340057;LA AVENIDA S.R.L.;1;calzaga;14;29
20150610;1214;797865;340057;LA AVENIDA S.R.L.;1;Cron;17;49
20150610;1536;797865;340057;LA AVENIDA S.R.L.;1;Cron;19;59
20150610;1536;797865;340057;LA AVENIDA S.R.L.;1;Cron;20;59
20150610;1548;797865;340057;LA AVENIDA S.R.L.;1;amartucc;21;69
20150611;1610;798159;340057;LA AVENIDA S.R.L.;1;NESTLE;1;1
20150611;1610;798159;340057;LA AVENIDA S.R.L.;1;sbengoa;2;1
20150611;1610;798159;340057;LA AVENIDA S.R.L.;1;sbengoa;9;19
20150611;1611;798159;340057;LA AVENIDA S.R.L.;1;sbengoa;10;1
20150611;1611;798159;340057;LA AVENIDA S.R.L.;1;sbengoa;4;1
20150611;1611;798159;340057;LA AVENIDA S.R.L.;1;sbengoa;9;19
20150612;859;798159;340057;LA AVENIDA S.R.L.;1;calzaga;14;29
20150612;900;798159;340057;LA AVENIDA S.R.L.;1;Cron;17;49
20150612;1534;798159;340057;LA AVENIDA S.R.L.;1;Cron;19;59
20150612;1534;798159;340057;LA AVENIDA S.R.L.;1;Cron;20;59
20150612;1535;798159;340057;LA AVENIDA S.R.L.;1;amartucc;21;69
20150622;946;799572;340057;LA AVENIDA S.R.L.;1;NESTLE;1;1
20150622;946;799572;340057;LA AVENIDA S.R.L.;1;jalonso;2;1
20150622;947;799572;340057;LA AVENIDA S.R.L.;1;jalonso;4;1
20150622;947;799572;340057;LA AVENIDA S.R.L.;1;jalonso;9;19
20150622;1010;799572;340057;LA AVENIDA S.R.L.;1;mesteva;14;29
20150622;1011;799572;340057;LA AVENIDA S.R.L.;1;Cron;17;49
20150622;1119;799572;340057;LA AVENIDA S.R.L.;1;Cron;19;59
20150622;1119;799572;340057;LA AVENIDA S.R.L.;1;Cron;20;59
20150622;1119;799572;340057;LA AVENIDA S.R.L.;1;amartucc;21;69
20150609;1236;797613;341271;FEROX S.R.L.;1;NESTLE;1;1
20150609;1236;797614;341271;FEROX S.R.L.;1;NESTLE;1;1
20150609;1236;797613;341271;FEROX S.R.L.;1;sbengoa;2;1
20150609;1236;797614;341271;FEROX S.R.L.;1;sbengoa;2;1
20150609;1236;797613;341271;FEROX S.R.L.;1;sbengoa;9;19
20150609;1236;797614;341271;FEROX S.R.L.;1;sbengoa;9;19
20150609;1259;797613;341271;FEROX S.R.L.;1;calzaga;14;29
20150609;1259;797614;341271;FEROX S.R.L.;1;calzaga;14;29
20150609;1300;797613;341271;FEROX S.R.L.;1;Cron;17;49
20150609;1300;797614;341271;FEROX S.R.L.;1;Cron;17;49
20150610;1536;797613;341271;FEROX S.R.L.;1;Cron;19;59
20150610;1536;797613;341271;FEROX S.R.L.;1;Cron;20;59
20150610;1536;797614;341271;FEROX S.R.L.;1;Cron;19;59
20150610;1536;797614;341271;FEROX S.R.L.;1;Cron;20;59
20150610;1548;797613;341271;FEROX S.R.L.;1;amartucc;21;69
20150610;1548;797614;341271;FEROX S.R.L.;1;amartucc;21;69
20150611;1642;798160;341271;FEROX S.R.L.;1;NESTLE;1;1
20150611;1642;798161;341271;FEROX S.R.L.;1;NESTLE;1;1
20150611;1642;798160;341271;FEROX S.R.L.;1;sbengoa;2;1
20150611;1642;798161;341271;FEROX S.R.L.;1;sbengoa;2;1
20150611;1643;798160;341271;FEROX S.R.L.;1;sbengoa;4;1
20150611;1643;798161;341271;FEROX S.R.L.;1;sbengoa;4;1
20150611;1644;798160;341271;FEROX S.R.L.;1;sbengoa;9;19
20150611;1644;798161;341271;FEROX S.R.L.;1;sbengoa;4;1
20150611;1644;798161;341271;FEROX S.R.L.;1;sbengoa;9;29
20150611;1645;798161;341271;FEROX S.R.L.;1;Cron;17;49
